"episode"	"instance"	"seed"	"A_DN_HistogramMode_5"	"A_DN_HistogramMode_10"	"A_CO_f1ecac"	"A_CO_FirstMin_ac"	"A_CO_HistogramAMI_even_2_5"	"A_CO_trev_1_num"	"A_MD_hrv_classic_pnn40"	"A_SB_BinaryStats_mean_longstretch1"	"A_SB_TransitionMatrix_3ac_sumdiagcov"	"A_PD_PeriodicityWang_th0_01"	"A_CO_Embed2_Dist_tau_d_expfit_meandiff"	"A_IN_AutoMutualInfoStats_40_gaussian_fmmi"	"A_FC_LocalSimple_mean1_tauresrat"	"A_DN_OutlierInclude_p_001_mdrmd"	"A_DN_OutlierInclude_n_001_mdrmd"	"A_SP_Summaries_welch_rect_area_5_1"	"A_SB_BinaryStats_diff_longstretch0"	"A_SB_MotifThree_quantile_hh"	"A_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"A_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"A_SP_Summaries_welch_rect_centroid"	"A_FC_LocalSimple_mean3_stderr"	"A_DN_Mean"	"A_DN_Spread_Std"	"R_DN_HistogramMode_5"	"R_DN_HistogramMode_10"	"R_CO_f1ecac"	"R_CO_FirstMin_ac"	"R_CO_HistogramAMI_even_2_5"	"R_CO_trev_1_num"	"R_MD_hrv_classic_pnn40"	"R_SB_BinaryStats_mean_longstretch1"	"R_SB_TransitionMatrix_3ac_sumdiagcov"	"R_PD_PeriodicityWang_th0_01"	"R_CO_Embed2_Dist_tau_d_expfit_meandiff"	"R_IN_AutoMutualInfoStats_40_gaussian_fmmi"	"R_FC_LocalSimple_mean1_tauresrat"	"R_DN_OutlierInclude_p_001_mdrmd"	"R_DN_OutlierInclude_n_001_mdrmd"	"R_SP_Summaries_welch_rect_area_5_1"	"R_SB_BinaryStats_diff_longstretch0"	"R_SB_MotifThree_quantile_hh"	"R_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"R_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"R_SP_Summaries_welch_rect_centroid"	"R_FC_LocalSimple_mean3_stderr"	"R_DN_Mean"	"R_DN_Spread_Std"
"2317"	240	1	6	0.0639403859561745	-0.301826648302192	1	1	0.000655129402641574	-0.134991898737956	0.711871187118712	10	0.0396975425330813	3	0.103446241583849	2	0.00237529691211401	0.2986	-0.1142	0.223684923306987	6	1.98876821318882	0.88	0.84	1.53628175906757	1.13757834743205	3.03332914342036e-15	0.999999999999989	-0.155137485703481	0.445466938427135	364	8057	0.1786569006826	0.00689453328391991	0.0016001600160016	2765	0.0740740740740741	0	0.0855353020271153	40	0.00146788990825688	0.7464	-0.9621	0.992788329384646	1	0.590632585606673	0.48	0.34	0.00306796157577148	0.0606845007493461	-2.83476309093089e-13	0.999999999999996
"2318"	280	1	6	-0.0457830607504168	-0.357323235061853	1	2	0.00123814313823197	-0.113582027971947	0.702670267026703	10	0.00619824213788548	14	0.118784548728177	1	0.00819672131147541	0.357	-0.1269	0.225334685496431	6	1.9879129406088	0.88	0.74	1.51403903764323	1.13727101609907	-1.02584829519969e-14	0.999999999999959	-0.340066892669743	0.247515619541596	1509	5488	0.255094068783316	0.00327703155805395	0.0019001900190019	5308	0.166666666666667	0	0.143277369695353	40	0.00128040973111396	0.5488	-0.9335	0.994010067859481	1	0.673997907375567	0.5	0.88	0.000766990393942871	0.0411364746861392	3.20299313738559e-12	1.00000000000011
"2319"	320	1	6	0.0274556979320096	-0.313441583667348	1	3	0.00114072805744021	-0.0467655149828332	0.698769876987699	9	0.0277777777777778	3	0.114781204657732	2	0.00127064803049555	0.3093	-0.1121	0.223968247128641	5	1.96686794682584	0.82	0.88	1.52669437914328	1.13980985277087	-1.30864208358616e-15	1	-0.358455702492442	0.257245513920834	1280	6600	0.0652738664957432	0.00951602181119007	0.0013001300130013	5482	0.166666666666667	1488	0.0655201381447819	40	0.0013024225058609	0.6601	-0.9891	0.991687118755188	1	1.06815300109773	0.62	0.7	0.00115048559091431	0.0656333013908921	1.6632913490966e-12	0.999999999999957
"2320"	360	1	6	-0.08785732723629	-0.375055196418998	1	4	0.00130587755273946	-0.110482791163429	0.697569756975698	9	0.0733333333333334	4	0.128116177220333	3	0.00109649122807018	0.3399	-0.12	0.224036848661869	6	1.97379482791933	0.88	0.7	1.50560214330986	1.13712605765503	1.14497300529592e-15	1.00000000000003	0.276224365350802	0.603416689763224	840	5700	0.49333222120537	0.000358834532745304	0.0016001600160016	5699	0.166666666666667	0	0.413349172926046	40	0.000750938673341677	0.5588	-0.9718	0.998076536639449	1	0.991015848778611	0.86	0.68	0.00153398078788574	0.031975988747481	2.02165637563922e-12	1.00000000000005
"2321"	1	2	6	-0.220143059645871	-0.510440093234652	1	1	0.000832206447466248	0.0172695247038398	0.806880688068807	12	0.0215640971784639	7	0.12773528967674	2	0.00694444444444444	0.2565	-0.1286	0.228812340938573	6	2.16334829078794	0.76	0.76	1.50215068653711	1.13759995467762	1.01864294776988e-14	0.99999999999998	-1.60901839112998	-0.629695415377515	319	9289	0.101552616396962	0.158647983896798	0.0011001100110011	9288	0.0740740740740741	0	0.00456999001864265	40	0.000357142857142857	0.4893	-0.951	0.97344228959492	1	1.03065924100832	0.88	0.86	0.00383495196971436	0.147753889636309	4.78228181499674e-12	0.999999999999997
"2322"	41	2	6	0.00299581102598079	-0.335461506675599	1	2	0.00077007969760791	-0.196548758208979	0.716571657165717	10	0.017343045438779	3	0.111850794536724	1	0.00315457413249211	0.3404	-0.1054	0.212613814041294	7	2.0126917246457	0.84	0.82	1.53206331190089	1.14091014584512	-4.86558571211049e-15	1.00000000000004	0.0695789494612566	0.327581443334236	1047	6562	0.795083529493737	0.000935852117186411	0.001000100010001	6561	0.111111111111111	2784	0.144133290058329	40	0.00160565189466924	0.344	-0.9345	0.998592450645621	1	0.644395760228079	0.82	0.66	0.000766990393942871	0.0306371613836945	9.74999794234321e-12	1.00000000000019
"2323"	81	2	6	-0.0245854489341667	-0.351192890737689	1	1	0.00137291927010913	-0.0498395501081681	0.716371637163716	11	0.0097119341563786	5	0.120144819334752	3	0.00458715596330275	0.305	-0.1091	0.232531106162205	6	2.00482197606892	0.88	0.74	1.5358982638706	1.12784550997267	1.51656465163796e-17	1.00000000000001	-1.00545873472786	-0.201082084526895	408	6986	0.084577909205615	0.00345478925373843	0.0025002500250025	6871	0.0740740740740741	2981	0.210866948480332	40	0.00130123617436565	0.6985	-0.9851	0.987086003154582	1	0.613140457215359	0.38	0.24	0.00306796157577148	0.0589520477541076	-3.15856070187692e-12	1.00000000000022
"2324"	121	2	6	-0.0122112746821186	-0.342943018132553	1	2	0.00096892824164549	-0.0705882659050851	0.70977097709771	12	0.0221606648199446	3	0.117734818462361	1	0.00191938579654511	0.3736	-0.107	0.228524192022104	5	1.99208825851653	0.88	0.82	1.4875778690522	1.13809178717523	-9.99220706177084e-15	0.999999999999985	-2.56520229563606	-1.05974223716211	48	9288	0.0321264623696334	0.126266001801538	0.0017001700170017	9287	0.166666666666667	646	0.0218944011438346	40	0.00127226463104326	0.8286	-0.9946	0.939537598191999	1	1.03385871189952	0.28	0.86	0.0253106830001147	0.166848776428929	4.52824692187548e-12	0.999999999999797
"2325"	161	2	6	0.00604423724921632	-0.330574352881714	1	3	0.000872957205135589	-0.132356910556882	0.705370537053705	10	0.01440329218107	6	0.112640332041071	2	0.00183823529411765	0.3345	-0.1169	0.22466497593954	6	1.98284331951387	0.88	0.84	1.48911184984008	1.14080524642287	-3.38545025346804e-15	1.00000000000004	0.497166666258493	-0.0996892896017192	301	7819	0.302416489919915	0.00338463712255348	0.0016001600160016	6944	0.0740740740740741	284	0.14566029819684	40	0.001318391562294	0.9011	-0.9916	0.993683445429692	1	0.561590589826654	0.5	0.7	0.00421844716668579	0.0612068817032609	-1.08058618497608e-11	0.99999999999984
"2326"	201	2	6	-0.0368745416593595	-0.353570604263176	1	4	0.000785064956314445	-0.106347317906978	0.708370837083708	9	0.0338541666666667	8	0.108568200569798	3	0.00167224080267559	0.335	-0.1182	0.22297149874242	6	1.99788994508306	0.88	0.82	1.50867010488563	1.14086425128102	1.02708064275703e-14	0.999999999999984	-0.111464673666789	0.334039973081259	1476	7508	0.518376255387694	0.00319607891760394	0.0016001600160016	7507	0.166666666666667	2435	0.112484775762108	40	0.00111049416990561	0.6094	-0.9103	0.995135932586963	1	0.683720701084725	0.74	0.86	0.000766990393942871	0.0470524805061521	-7.8123720825829e-13	0.99999999999997
"2327"	241	2	6	0.0332438644745715	-0.319854811485142	1	1	0.0017027463806212	0.0508403474383894	0.711771177117712	9	0.0275482093663912	7	0.108227367879858	4	0.00115874855156431	0.3613	-0.10845	0.229071267051561	5	2.00448280287284	0.86	0.68	1.54893710056763	1.13232525285904	1.01736175039946e-14	1.00000000000004	-0.463839615178975	0.0884954784719731	1088	8376	0.486190006303326	0.00402432864712293	0.0013001300130013	8375	0.0740740740740741	1494	0.135495006420822	40	0.00152068126520681	0.4082	-0.987	0.992866131472331	1	1.08711313528298	0.88	0.86	0.00115048559091431	0.0588857611517104	-9.05413779506148e-12	0.999999999999824
"2328"	281	2	6	0.040765847349052	-0.312297374614723	1	2	0.000338785114248679	0.023436802475513	0.709370937093709	13	0.0147737765466297	4	0.112953785938358	1	0.001953125	0.2854	-0.115	0.218131736269984	6	1.9908340378751	0.88	0.78	1.51480602803717	1.14399620310744	4.69908556510745e-15	1.00000000000004	-1.7601511811306	-0.555041879278598	243	9628	0.157662617088675	0.0878991221840754	0.0014001400140014	9627	0.166666666666667	0	0.0207209011197868	40	0.00116904372223521	0.8318	-0.9629	0.961658191703963	1	1.05368196878326	0.74	0.62	0.00460194236365723	0.145888997686082	9.06138817313717e-12	0.999999999999611
"2329"	321	2	6	0.0233732307916855	-0.322534113400037	1	4	0.00119384715481368	-0.0846832677867268	0.702070207020702	9	0.00790978150207534	6	0.114920324110915	3	0.0113636363636364	0.339	-0.1168	0.217314010764994	5	1.98246464839981	0.88	0.76	1.503684667325	1.14229928486856	1.22134635738291e-14	1.00000000000002	-0.630169555377194	0.133612703288719	676	8977	0.128308280614018	0.0345118307240542	0.0007000700070007	8613	0.251700680272109	1111	0.0265353209135017	40	0.00072463768115942	0.8978	-0.9262	0.98631500389372	1	0.330922699357443	0.88	0.3	0.00191747598485718	0.0996379035371792	4.58141493631103e-12	0.999999999999945
"2330"	361	2	6	-0.00808661154036339	-0.338590250817873	1	2	0.000865206618200695	-0.0845809162571841	0.709370937093709	9	0.0195964714141815	2	0.119094018240169	1	0.0181818181818182	0.3499	-0.1138	0.21915747333617	6	1.99226633740786	0.88	0.8	1.55890797568889	1.13636643425386	2.64455124465712e-17	0.999999999999974	-0.605251282995014	0.148533856327677	392	5197	0.172420794936516	0.0172124166333841	0.0018001800180018	5196	0.166666666666667	0	0.051815119218829	40	0.000496770988574267	0.8405	-0.9598	0.987984981699159	1	1.01468590839233	0.52	0.48	0.00383495196971436	0.0854623208427444	-4.18845467198281e-12	1.00000000000023
"2331"	2	3	6	-0.178023975192207	-0.476652056945678	1	1	0.00189777512157262	-0.173780730216615	0.796579657965797	16	0.00444444444444444	3	0.113929271489848	2	0.0015625	0.3086	-0.1374	0.230830126929618	7	2.15190043212806	0.86	0.86	1.5251603983554	1.13418378726141	1.75576220229345e-15	1.00000000000004	-9.99000000000145	-4.99000000000073	1	10000	0	100.010001000144	0.0001000100010001	9998	0.333333333333333	0	0.00157485672785395	40	1	0.000199999999999978	-0.9998	0.199870120847006	1	0	0.58	0.52	1.570796326795	0.333383344586206	2.48280562775705e-16	0.999999999999792
"2332"	3	4	6	-0.421083987897716	-0.687424581678472	1	1	0.000726603237048694	-0.102386093965177	0.885388538853885	15	5.71014197129284e-05	9	0.11011063401253	1	1	0.1242	-0.06215	0.201899953407824	6	2.19671159203217	0.12	0.68	1.59534001940117	1.1498329436853	-1.78310699538997e-15	1.00000000000002	-5.6708445011297	-2.6741706616287	8	6677	0.000882556109140375	2.35832486175297	0.0008000800080008	6676	0.111111111111111	2826	0.00211575119697419	40	0.000944584382871536	0.3324	-0.9503	0.699872885150045	1	0.682620842078745	0.74	0.4	0.21092235833429	0.479313039244444	-2.80163681143364e-13	1.00000000000011
"2333"	43	4	6	-0.0621022334806154	-0.378241086676999	1	2	0.000706685656682593	-0.0503648614518488	0.732673267326733	9	0.0192837465564738	7	0.12169488528507	1	0.00119331742243437	0.3151	-0.1151	0.222810278478882	6	2.04125019250957	0.84	0.82	1.53014583591603	1.13755299575269	1.42894029941942e-14	1.00000000000003	-3.61008578310235	-1.72282531090085	6	7919	0.00388221390468916	3.24916814320542	0.0011001100110011	7918	0.0740740740740741	0	0.00127598875179996	6	0.00138456213222568	0.3211	-0.9897	0.900193486175974	1	0.649001469476273	0.18	0.64	0.198650512031204	0.400832489583742	-3.98231558840223e-14	0.999999999999904
"2334"	83	4	6	0.00698560981299667	-0.343262598571977	1	3	0.00121438347740892	-0.00151976554588831	0.724272427242724	11	0.046875	3	0.111560756145701	2	0.0025	0.3399	-0.11525	0.230549237853118	6	2.03158231520698	0.88	0.78	1.48949534503706	1.13437081331719	-4.79882800163978e-15	1	-5.09086332903024	-2.43492227516818	5	8203	0.00515652939224637	1.15095079736635	0.0017001700170017	8038	0.0625	0	0.00613515279411373	13	0.00552251486830926	0.8204	-0.9932	0.79362019705283	1	0.471815009002577	0.12	0.7	0.204402939985775	0.32789243991842	8.68147609356384e-14	1.00000000000014
"2335"	123	4	6	-0.036377402909692	-0.359718536175478	1	1	0.00114006947244688	0.0428028760282166	0.724772477247725	10	0.0126874279123414	5	0.111194884697078	4	0.00170357751277683	0.3632	-0.1094	0.22419546895885	5	2.02445802232336	0.88	0.74	1.53167981670391	1.13769382968883	-5.25357535252624e-17	0.999999999999965	-9.24781849249828	-4.58879999342393	1	7679	0	43.5563984395032	0.0007000700070007	7678	0.111111111111111	0	0.00156974435358642	4	0.000763650248186331	0.2322	-0.9906	0.411382428808262	1	0.68769889751144	0.52	0.38	0.893543808943445	0.317579888695207	1.87465792889085e-14	0.999999999999919
"2336"	163	4	6	0.0019892571853215	-0.343466054090746	1	2	0.000588691498287438	-0.163017551161327	0.725872587258726	10	0.0733333333333334	2	0.110168034223131	1	0.00108932461873638	0.2521	-0.1276	0.223896188018235	6	2.03400716392023	0.88	0.82	1.52209243677963	1.13374495849812	2.27446950162857e-15	0.999999999999958	-1.95715191031963	-0.777491400822184	791	8108	0.0530958630412817	0.552528070774702	0.0006000600060006	8107	0.106666666666667	1794	0.000345027801497338	40	0.000535045478865704	0.1893	-0.9902	0.942723393848507	1	0	0.48	0.18	0.00153398078788574	0.224482651884291	-2.55952048444641e-13	0.999999999999576
"2337"	203	4	6	-0.0786492697803283	-0.386712582695636	1	2	0.0004933541596778	-0.109289396703522	0.732873287328733	10	0.00795837159473523	2	0.124858568196789	1	0.00334448160535117	0.3108	-0.1206	0.222349846049373	6	2.04543433502566	0.88	0.78	1.5117380664614	1.13570590210369	-4.38684644166187e-15	0.999999999999978	-6.03133436253594	-2.9433920838292	43	9561	0	13.2227611199928	0.0012001200120012	9560	0.0740740740740741	3278	0.00142332529865908	13	0.000602046959662854	0.3366	-0.9928	0.742743155018463	1	1.07455585994006	0.62	0.46	0.0302961205607434	0.178891715113801	4.61902294190963e-14	0.999999999999759
"2338"	243	4	6	-0.0178233015706243	-0.352186301854363	1	1	0.00100870224772815	-0.087934297055956	0.725172517251725	9	0.027027027027027	7	0.115649135394609	3	0.0037593984962406	0.2919	-0.1176	0.221425567075731	6	2.02694840368729	0.88	0.8	1.52400991276448	1.13606892536279	-6.12621064988161e-15	0.999999999999973	-5.70816333476547	-2.82698996935042	4	7250	0.00245664586243603	6.48836477464603	0.0004000400040004	7249	0.111111111111111	0	0.00101252818986451	6	0.00071301247771836	0.34055	-0.7936	0.752495656268255	1	0.857719810983437	0.12	0.8	0.348980629244006	0.500450029447642	-3.62123067643161e-14	0.999999999999943
"2339"	283	4	6	-0.0735436717209492	-0.376917376518196	1	4	0.00145752570787603	-0.0652648145113559	0.72027202720272	9	0.0408163265306122	7	0.122432165422661	3	0.00147058823529412	0.3575	-0.1223	0.234004587489136	6	2.02345193205168	0.86	0.76	1.50483515291591	1.13156705473543	4.76034767160627e-15	0.999999999999984	-9.76052545152002	-4.83291419390386	1	7604	0	81.3719497125239	0.001000100010001	7603	0.0833333333333333	0	0.00168782763679509	1	0.000834376303712975	0.259	-0.9916	0.250047447134013	1	0.095542217013914	0.5	0.54	1.42736912312768	0.332474605500755	2.91548257758123e-14	0.999999999999928
"2340"	323	4	6	-0.0618124854485986	-0.374498351526378	1	1	0.000870652453790382	-0.036447142919744	0.722772277227723	13	0.0198959289868381	9	0.109714145716252	2	0.00332225913621262	0.2726	-0.1057	0.221639986790135	6	2.03158844996495	0.88	0.78	1.52400991276448	1.13914303246291	8.10969069675593e-15	1.00000000000002	-4.62916981850725	-2.294748539177	4	7048	0.00239738704939277	6.89403992532517	0.0005000500050005	7047	0.111111111111111	0	0.00148564877418905	10	0.0013550135501355	0.2953	-0.7593	0.783221503941026	1	0.682742446101136	0.12	0.82	0.334407811759092	0.529827660415274	-1.35947433865802e-14	0.999999999999782
"2341"	363	4	6	0.0468192322598836	-0.322749134722307	1	1	0.00149972306132395	-0.126816366976675	0.71947194719472	11	0.0282666666666667	6	0.106779866650274	3	0.00255102040816327	0.2724	-0.11295	0.226738602677465	5	2.01689183663456	0.88	0.8	1.51634000882506	1.13529951887936	1.14629639114128e-14	0.999999999999973	-4.69959488054676	-2.30569530083985	4	6668	0.00494026473490489	2.83105164121288	0.0012001200120012	6667	0.0740740740740741	3310	0.000136572650849059	3	0.000300390507659958	0.3342	-0.9645	0.833886468216278	1	1.09450591436777	0.12	0.44	0.255024305986005	0.39145030503684	-5.39524869225261e-14	1.00000000000027
"2342"	4	5	6	-0.244553861058162	-0.551387174702375	1	1	0.000647188872506747	-0.220754695968143	0.843884388438844	12	0.00419108072916667	9	0.112108707023813	3	0.0128205128205128	0.26785	-0.1373	0.223758178546754	6	2.19276333554526	0.88	0.78	1.5224759319766	1.13819053909128	6.52367049269742e-15	0.999999999999985	-4.78046509926104	-2.32876585251678	3	7673	0.00162644504573327	10.3352401861268	0.0009000900090009	7672	0.0833333333333333	0	0.00160837409743309	7	0.000849617672047579	0.2643	-0.941	0.710903491361007	1	0	0.62	0.5	0.379660245001721	0.585503224681504	-4.18204387786503e-14	0.999999999999717
"2343"	44	5	6	-0.074094027685388	-0.387502397875395	1	3	0.00104063637021598	-0.177923066160219	0.73017301730173	17	0.0110192837465565	3	0.11594475925654	2	0.00662251655629139	0.31035	-0.1071	0.217741480694096	6	2.04363429178579	0.88	0.76	1.5090536000826	1.14686241042542	-1.28457022796624e-14	1.00000000000004	-7.64764933084132	-3.7762371755363	4	7259	0.00245664586243603	11.3219205050527	0.0013001300130013	6947	0.166666666666667	0	0.000763479085228286	1	0.00206794682422452	0.4165	-0.885	0.658318530958364	1	1.08436592906154	0.12	0.74	0.352048590819778	0.316246368616833	1.25306154341587e-15	1.0000000000001
"2344"	84	5	6	-0.0288047032676079	-0.360954594641235	1	3	0.00133089837468198	-0.00058793330517659	0.719371937193719	11	0.0159630329762655	3	0.120300409566045	2	0.00694444444444444	0.30695	-0.12225	0.225916385930799	6	2.02431277107514	0.86	0.78	1.51749049441597	1.13667066810716	1.06979314296041e-14	1.00000000000001	-1.32326349151349	-0.46878784539171	491	8859	0.0912532495684903	0.143434587650134	0.0013001300130013	8858	0.166666666666667	699	0.00382575334190471	40	0.0011145165784341	0.4219	-0.9786	0.983186452831704	1	0.671534732561497	0.88	0.48	0.00230097118182861	0.143391808658929	-5.08902586737747e-14	0.999999999999973
"2345"	124	5	6	-0.106680287152594	-0.399140592816198	1	1	0.000709080065883349	-0.0609277158260144	0.723172317231723	12	0.0442708333333333	4	0.126369870960469	2	0.0016025641025641	0.2866	-0.1239	0.22178397641205	6	2.02108944411854	0.88	0.82	1.52132544638568	1.13951436012062	-1.29971589046818e-15	0.999999999999959	-1.88823718157711	-0.902253705271452	26	9901	0.0552795152441896	0.243247663294255	0.0005000500050005	9900	0.172933333333333	0	0.00101482704426385	18	0.0202020202020202	0.01	-0.9979	0.971553904836624	1	0.652020890393277	0.6	0.5	0.0306796157577148	0.181471722030984	1.19308923851591e-14	1.00000000000015
"2346"	164	5	6	-0.112584128505879	-0.405313110126978	1	2	0.000937791439512263	-0.0881030699868044	0.730973097309731	9	0.0352366255144033	3	0.118422882924407	1	0.00367647058823529	0.3014	-0.11115	0.227358747237452	7	2.03741283364818	0.88	0.86	1.50406816252197	1.13599781121651	-4.0248249177921e-15	1.00000000000004	-8.65461024199979	-4.15846423257784	1	8627	0	47.1865346449718	0.0008000800080008	6898	0.166666666666667	0	0.0016133847967947	40	0.000277469478357381	0.4849	-0.9114	0.442704048480881	1	0.993142670537518	0.84	0.36	0.87091759232213	0.291078579003127	-2.55814003313759e-13	0.999999999999781
"2347"	204	5	6	-0.0454133127535623	-0.362886330691502	1	1	0.000984684320964047	-0.00800434160747139	0.719271927192719	11	0.0296296296296296	7	0.117732602855857	4	0.00156739811912226	0.315	-0.1308	0.235169010544995	7	2.02277998489342	0.88	0.82	1.5224759319766	1.13061054025726	1.10213282944471e-14	0.999999999999951	-6.5991585045522	-3.28408228951446	3	9670	0.00102121327668587	7.03251151534572	0.0011001100110011	9669	0.333333333333333	0	0.00061361681067884	2	0.0333333333333333	0.0330999999999999	-0.9983	0.632873777215155	1	0	0.38	0.26	0.422611707062522	0.554815136000804	3.21533424885168e-15	1
"2348"	244	5	6	-0.0485899517167758	-0.367740058251312	1	4	0.000850130615344609	-0.0718777089058483	0.725072507250725	8	0.00973499188750676	5	0.115854206124179	3	0.00869565217391304	0.3125	-0.1009	0.231468690302819	7	2.02110728424588	0.86	0.8	1.47453903235517	1.13829463152939	5.04162822601018e-15	0.999999999999967	-9.4188538121695	-4.63264605185677	1	7203	0	63.6715584483697	0.001000100010001	7202	0.0740740740740741	0	0.0016469664638409	3	0.000357525920629246	0.7691	-0.9891	0.337072463541632	1	0.541384181419097	0.32	0.16	1.22603414471768	0.292760409564121	7.8196310537848e-14	0.99999999999972
"2349"	284	5	6	0.0218304445242553	-0.330007365163254	1	1	0.00154816279976143	-0.054942974383032	0.719271927192719	10	0.00881632653061224	5	0.107845348409681	3	0.0175438596491228	0.3382	-0.1075	0.223516295185499	5	2.02437381343651	0.84	0.7	1.517106999219	1.134951383755	-4.38271641201027e-16	0.999999999999981	-0.862990706001807	-0.239308785455639	308	7106	0.215390944266199	0.0212199285399053	0.0009000900090009	7105	0.0740740740740741	0	0.021375196431791	40	0.000349772647778944	0.2895	-0.992	0.990540018308033	1	0.632894404529481	0.54	0.72	0.00460194236365723	0.0840936848842219	3.6814805648433e-13	1.00000000000026
"2350"	324	5	6	-0.0727449926694209	-0.37943977334069	1	1	0.00115241474438684	8.54710090666952e-05	0.724272427242724	12	0.0129172382258802	5	0.123013602257597	3	0.00543478260869565	0.3328	-0.121	0.224768177036733	6	2.02756104684089	0.88	0.88	1.51634000882506	1.13159747901138	1.15277010159787e-14	0.999999999999992	-2.70058529200741	-1.30227109998161	10	9512	0.0111610863464901	0.228691807299225	0.0007000700070007	9511	0.333333333333333	469	0.00757860132190685	40	0.0102669404517454	0.0488999999999999	-0.9983	0.953701801015582	1	0.0292884348682239	0.28	0.12	0.0981747704246875	0.206723677425982	-3.12463832585763e-14	1.00000000000015
